,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
3157,2077240,103.86200000000001,1.1276071081524366,3.853852237058497,103.43260000000001,104.56020000000001,1.71844999999999,2.8460999999999927,0.3492046863268914,2.8636499999999927,32.906236352101075,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3158,2134513,106.72565,1.0624924742868171,3.7277756433119222,106.27865,107.34115,1.5343000000000018,2.5968000000000018,0.38175952967225935,2.6194500000000005,30.92450429062527,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3159,2186902,109.3451,1.0353549996461953,3.6501077465600815,108.8755,109.91085000000001,1.5130499999999927,2.548400000000001,0.39323633503735644,2.5430000000000064,30.193292710882737,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3160,2237762,111.88810000000001,1.0162560270936927,3.743183478779631,111.42385,112.4401,1.5085499999999996,2.524799999999999,0.3959690352214469,2.525449999999992,30.776258988700473,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3161,2288271,114.41355,1.0576384638285963,3.662078702014494,113.94865,115.00630000000001,1.580849999999998,2.6385000000000076,0.38299502106472555,2.611000000000004,29.874034293672015,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3162,2340491,117.02455,1.0431127742585493,3.6815963651136734,116.58715000000001,117.63025,1.535800000000009,2.5789000000000044,0.37569974076717944,2.661699999999996,30.877747490365117,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3163,2393725,119.68625,1.1043010462282459,3.56271088878238,119.16605000000001,120.27035000000001,1.5929500000000019,2.697249999999997,0.3698840413530349,2.703550000000007,29.6791335039721,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3164,2447796,122.38980000000001,1.0952310716739857,3.692120720711806,121.86330000000001,122.95855,1.5594999999999999,2.654699999999991,0.38442317302887097,2.601299999999995,29.11900336525219,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3165,2499822,124.9911,1.0999137429340278,3.6982148196113336,124.51805,125.61795000000001,1.653499999999994,2.753399999999999,0.36471060213720397,2.741900000000001,29.973020170857147,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3166,2554660,127.733,1.0850541071294342,3.7956813849650857,127.2714,128.35645,1.5255000000000223,2.6105500000000177,0.378200521916719,2.6441000000000088,29.82995772706319,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3167,2607542,130.3771,1.0813811626144685,3.672292149285056,129.88195000000002,130.96335000000002,1.5384500000000116,2.619799999999998,0.3907165741970801,2.5593999999999824,29.402176946841582,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3168,2658730,132.9365,0.9794924298111582,3.7316106374321407,132.50175000000002,133.48125000000002,1.5447499999999934,2.524199999999979,0.39298907490371726,2.5446000000000026,30.20100921063148,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3169,2709622,135.4811,1.0521782002971507,3.752865391535579,135.026,136.07815,1.5947000000000173,2.6469000000000165,0.37996086403100277,2.6318500000000142,30.166645550121352,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3170,2762259,138.11295,1.0621600723782323,3.762684634314713,137.67285,138.73505,1.2655499999999904,2.327699999999993,0.4788240082357742,2.0884499999999946,30.019045409000448,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Wash,22,-0.3
3171,2804028,140.2014,2.949353828643775,6.919691152285331,140.00060000000002,142.94995,1.3036500000000046,4.253000000000014,0.22614713132363948,4.421899999999994,58.45537644749145,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
3172,2892466,144.6233,2.582886901202612,5.224123731221596,144.25355000000002,146.83645,1.3760000000000048,3.958849999999984,0.24914356898162468,4.013750000000016,34.621379741303244,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Transient,22,-0.3
